model,seed,round,train_loss,ihm_loss,los_loss,pheno_loss,elapsed_s,val_ihm_auroc,val_ihm_auprc,val_los_kappa,val_pheno_macro_auroc
VFL-MTL,42,19,2.390530435050406,0.3710390798202375,1.571708253728665,0.44778310646855735,74.6,0.7936507936507937,0.07142857142857142,0.02696308666457925,0.6814196924597958
VFL-MTL,42,20,2.3858162135612675,0.3700804177338515,1.5659717069408758,0.4497640813753857,74.6,0.8571428571428572,0.1,0.02696308666457925,0.6561385410462985
VFL-MTL,42,21,2.385013617151152,0.3662609459181142,1.5683327448077318,0.450419922185138,74.7,0.6349206349206349,0.041666666666666664,0.02696308666457925,0.616900426095704
VFL-MTL,42,22,2.44732006003217,0.3654937767158679,1.6329245295951036,0.44890176086890987,74.4,0.6984126984126984,0.05,0.02696308666457925,0.6467061069964108
VFL-MTL,42,23,2.4014978680184216,0.3671375414947184,1.5861108235227384,0.44824950506047506,74.5,0.6984126984126984,0.05,0.02696308666457925,0.6540510037743901
VFL-MTL,42,24,2.386403395877621,0.3650839127660767,1.572911828514037,0.4484076575050509,74.6,0.3650793650793651,0.024390243902439025,0.02696308666457925,0.630441619869733
VFL-MTL,42,25,2.3893210810374437,0.36157252051965977,1.5790777448716202,0.4486708289724055,74.7,0.7777777777777778,0.06666666666666667,0.008447504791651905,0.6338715386103759
VFL-MTL,42,26,2.440736109648294,0.359024756080736,1.6320709794517454,0.4496403809000806,74.6,0.6984126984126984,0.05,0.02696308666457925,0.6483917561337236
VFL-MTL,42,27,2.372336248072182,0.3596462588000104,1.5654440546423438,0.44724593729507633,74.6,0.7142857142857143,0.05263157894736842,0.02696308666457925,0.6714863967621231
VFL-MTL,42,28,2.4138435445180755,0.3599062999331854,1.6059162229057249,0.4480210285845811,74.7,0.7301587301587302,0.05555555555555555,0.02696308666457925,0.6479205562398619
VFL-MTL,42,29,2.398121446128783,0.36144876540676363,1.5872273357903086,0.44944533511875123,74.8,0.746031746031746,0.058823529411764705,0.02696308666457925,0.6720300368956885
VFL-MTL,42,30,2.368697610327868,0.36060940565132515,1.5605779663334047,0.4475102424621582,74.5,0.7142857142857143,0.05263157894736842,0.02696308666457925,0.6823216562598354
VFL-MTL,42,31,2.436428508138269,0.3613389440910603,1.6262448783812484,0.44884468530251725,74.4,0.6190476190476191,0.04,0.02696308666457925,0.6425224149175032
VFL-MTL,42,32,2.3700976856355744,0.35714185225769757,1.5650346414829657,0.4479211891085152,74.4,0.6507936507936508,0.043478260869565216,0.02696308666457925,0.647119716166673
VFL-MTL,42,33,2.373012050380552,0.35750277958265164,1.5678422925918083,0.44766696439525944,74.5,0.6984126984126984,0.05,0.02696308666457925,0.679713256303439
VFL-MTL,42,34,2.3743966594944155,0.35451763323167473,1.5728974322962568,0.4469815865764773,74.4,0.7619047619047619,0.0625,0.016646765470253566,0.6457430478222886
VFL-MTL,42,35,2.452101339169634,0.3563149985743732,1.6482790097957705,0.44750732886112804,74.4,0.7142857142857143,0.05263157894736842,0.02696308666457925,0.6578772710109563
VFL-MTL,42,36,2.3846319322663594,0.35690751223544764,1.5799341492536592,0.44779028204398424,74.5,0.6825396825396826,0.047619047619047616,0.02696308666457925,0.6925313804694572
VFL-MTL,42,37,2.392322069261132,0.3572440870651385,1.586897629063304,0.44818036100728725,74.5,0.6666666666666667,0.045454545454545456,0.02696308666457925,0.6347515681000127
VFL-MTL,42,38,2.3704917372726815,0.3579791844860325,1.5660166003839757,0.4464959320498676,74.5,0.7301587301587302,0.05555555555555555,0.02696308666457925,0.6674295221916375
VFL-MTL,42,39,2.3783152743083673,0.3547407276019817,1.577810121745598,0.4457644243550494,74.5,0.7619047619047619,0.0625,0.02696308666457925,0.6714072396103185
VFL-MTL,42,40,2.3654651389858588,0.35742471179341884,1.561138118185648,0.4469022915615299,74.6,0.5079365079365079,0.03125,0.02696308666457925,0.7297601378373775
VFL-MTL,42,41,2.3826085551967466,0.35603357536521385,1.5805624704050825,0.44601252311613504,74.7,0.7301587301587302,0.05555555555555555,0.02696308666457925,0.6734536641663729
VFL-MTL,42,42,2.3670137684519696,0.35322192093221155,1.5683318357157514,0.44546001253089285,74.7,0.6825396825396826,0.047619047619047616,0.02696308666457925,0.6677466063984481
VFL-MTL,42,43,2.389190189237517,0.3512119543019349,1.591750741974125,0.4462274967170343,74.5,0.6825396825396826,0.047619047619047616,0.02696308666457925,0.667833853248814
VFL-MTL,42,44,2.3832135995229087,0.35623250041550736,1.5804681031684564,0.4465129860048372,74.8,0.6984126984126984,0.05,0.02696308666457925,0.6525802327895391
VFL-MTL,42,45,2.370862352169626,0.3524924147177518,1.5735915356535253,0.4447783944083423,74.6,0.6666666666666667,0.045454545454545456,0.02696308666457925,0.651031196697569
VFL-MTL,42,46,2.3620847182545237,0.35048382559685204,1.5666232060610763,0.44497768059978643,74.7,0.7142857142857143,0.05263157894736842,0.02696308666457925,0.6384612815236147
VFL-MTL,42,47,2.3634677476030057,0.3525933496108869,1.5670887512889335,0.44378565312401064,74.7,0.6825396825396826,0.047619047619047616,0.02696308666457925,0.6703295347690013
VFL-MTL,42,48,2.421264886856079,0.3486174901084202,1.6273658721427606,0.4452815179417773,74.6,0.7936507936507937,0.07142857142857142,0.008447504791651905,0.5970776938131115
VFL-MTL,42,49,2.3810018756525304,0.3500692512446303,1.5859640856099322,0.44496854025173965,74.5,0.6031746031746033,0.038461538461538464,0.02696308666457925,0.664343281499249
VFL-MTL,42,50,2.3605128555763057,0.35188678888286035,1.5628258484165842,0.4458002254245727,74.5,0.6031746031746033,0.038461538461538464,0.02696308666457925,0.6721838617891818
VFL-MTL,123,1,2.9742398339558425,0.4106712430957856,2.0793089556500193,0.48425962551822505,74.6,0.19047619047619047,0.019230769230769232,0.0,0.5314364856054467
VFL-MTL,123,2,2.8835089264846427,0.3969720758315993,2.028550135410898,0.4579866986449172,74.7,0.04761904761904767,0.01639344262295082,0.013281785870175256,0.5798466459758295
VFL-MTL,123,3,2.646055537510694,0.39682793399182764,1.792633590659475,0.4565940087403708,74.7,0.1428571428571429,0.01818181818181818,0.06368510527004057,0.5752672957644199
VFL-MTL,123,4,2.564694637205543,0.39203842456747845,1.717781932373357,0.45487427154207616,74.9,0.15873015873015872,0.018518518518518517,0.008447504791651905,0.5981177217118654
VFL-MTL,123,5,2.5275232346077274,0.38761640612672016,1.6847862421981687,0.45512058628283864,74.8,0.12698412698412698,0.017857142857142856,0.02696308666457925,0.6656078088679178
VFL-MTL,123,6,2.4442834912276847,0.3866853665530197,1.605402125575678,0.4521959978875106,74.7,0.38095238095238093,0.025,0.02696308666457925,0.66958497020711
VFL-MTL,123,7,2.466570906522797,0.3875644947212886,1.6260986085829696,0.45290779946296195,74.6,0.46031746031746035,0.02857142857142857,0.02696308666457925,0.6832014109017
VFL-MTL,123,8,2.4204256534576416,0.3804416683146624,1.5869307711841614,0.45305321928931447,74.8,0.7777777777777778,0.06666666666666667,0.02696308666457925,0.6324291417703012
VFL-MTL,123,9,2.4865627482654604,0.3816219951079144,1.6527146420827725,0.4522261384541426,74.7,0.3492063492063492,0.023809523809523808,0.02696308666457925,0.643459181050985
VFL-MTL,123,10,2.4233595956631793,0.3835198575161337,1.5889473601085384,0.45089238058260783,74.8,0.3492063492063492,0.023809523809523808,0.02696308666457925,0.6280242405950088
VFL-MTL,123,11,2.4155059054615053,0.38043474945111005,1.5850333537512677,0.45003780334945614,74.6,0.7777777777777778,0.06666666666666667,0.02696308666457925,0.6546489629620746
VFL-MTL,123,12,2.4830812128578743,0.3773084669336071,1.6538180568353917,0.4519546942982247,74.7,0.7301587301587302,0.05555555555555555,0.02696308666457925,0.65775126948412
VFL-MTL,123,13,2.4177758141261774,0.3758006304260192,1.5919255551283922,0.4500496280871756,74.7,0.7142857142857143,0.05263157894736842,0.02696308666457925,0.6382674408718872
VFL-MTL,123,14,2.427109798764795,0.37270489189682937,1.605698882079706,0.448706031572528,74.7,0.6190476190476191,0.04,0.02696308666457925,0.6385163143813614
VFL-MTL,123,15,2.4159068828675805,0.37023682153321863,1.5971635444377497,0.4485065294959681,74.8,0.6984126984126984,0.05,0.008447504791651905,0.640394540041541
VFL-MTL,123,16,2.4181640477684456,0.37392142148521856,1.595013616530876,0.44922902574384116,74.8,0.7619047619047619,0.0625,0.02696308666457925,0.666737645097002
VFL-MTL,123,17,2.389564361029524,0.3706854803533089,1.5700592258112218,0.4488196513517116,74.7,0.5238095238095238,0.03225806451612903,0.02696308666457925,0.6681422270167566
VFL-MTL,123,18,2.398501462083522,0.36504206873052486,1.583722351043205,0.44973705527259084,74.8,0.6984126984126984,0.05,0.02696308666457925,0.6704995777713281
VFL-MTL,123,19,2.4937943695037346,0.3655146950386404,1.6794684650452156,0.4488112124485698,74.8,0.7301587301587302,0.05555555555555555,0.02696308666457925,0.6800151990227662
VFL-MTL,123,20,2.433588320646829,0.364810134821791,1.6198696644325568,0.4489085058855817,74.8,0.6666666666666667,0.045454545454545456,0.02696308666457925,0.6530899663259969
VFL-MTL,123,21,2.390201188684479,0.3630228494483281,1.578965169627492,0.44821316464160516,74.5,0.5238095238095238,0.03225806451612903,0.02696308666457925,0.6683179022554327
VFL-MTL,123,22,2.396072269455204,0.3631871131862082,1.584995545022856,0.44788961875729444,74.8,0.46031746031746035,0.02857142857142857,0.02696308666457925,0.6721872310735814
VFL-MTL,123,23,2.3850955284707913,0.36314539647683863,1.5734835998798773,0.4484665347793238,74.8,0.6190476190476191,0.04,0.02696308666457925,0.6648674162246756
VFL-MTL,123,24,2.3895345906901166,0.36228021882413847,1.57931756488676,0.44793681739791624,74.9,0.6825396825396826,0.047619047619047616,0.02696308666457925,0.6814982029244124
VFL-MTL,123,25,2.392069930952739,0.3623166662163851,1.583251585805319,0.44650168171743065,74.8,0.6190476190476191,0.04,0.02696308666457925,0.6850839122676041
VFL-MTL,123,26,2.3721391495650375,0.36234273149715207,1.5637931523284292,0.44600327325061084,74.8,0.31746031746031744,0.022727272727272728,0.02696308666457925,0.6820057600154106
VFL-MTL,123,27,2.375606943921345,0.35870215781335907,1.5708027360885124,0.44610205413849374,74.7,0.6825396825396826,0.047619047619047616,0.02696308666457925,0.6579323059517616
VFL-MTL,123,28,2.3692263384175494,0.35692446624360435,1.5664634316917356,0.44583845211238393,74.8,0.5079365079365079,0.03125,0.02696308666457925,0.682449796457279
VFL-MTL,123,29,2.368008479839418,0.35840907147744805,1.563368491040982,0.4462309227726324,74.7,0.5238095238095238,0.03225806451612903,0.02696308666457925,0.6849193088345643
VFL-MTL,123,30,2.457957436398762,0.35908512734785314,1.6514179822875232,0.44745434202798984,74.8,0.6984126984126984,0.05,0.02696308666457925,0.6928313831149298
VFL-MTL,123,31,2.4079315546082287,0.3596662034591039,1.6017902498322774,0.44647510894914955,74.9,0.7619047619047619,0.0625,0.02696308666457925,0.6732833405697305
VFL-MTL,123,32,2.385669971869244,0.36172506891615025,1.577318746869157,0.4466261621413192,74.9,0.6031746031746033,0.038461538461538464,0.02696308666457925,0.6709535279082857
VFL-MTL,123,33,2.359791390294951,0.3530351400859957,1.5613601110815032,0.4453961400966334,74.7,0.7301587301587302,0.05555555555555555,0.02696308666457925,0.6858429418174898
VFL-MTL,123,34,2.3686780115453208,0.3604710530943987,1.5634594234993788,0.4447475393128589,74.8,0.47619047619047616,0.029411764705882353,0.02696308666457925,0.6693616670398421
VFL-MTL,123,35,2.358626617648737,0.3570162420108066,1.556040250188936,0.44557013259670597,74.8,0.3492063492063492,0.023809523809523808,0.02696308666457925,0.6812205771344649
VFL-MTL,123,36,2.36604955332066,0.35635089171611195,1.5643892317283443,0.44530943690276725,74.8,0.5873015873015873,0.037037037037037035,0.02696308666457925,0.6804083802722926
VFL-MTL,123,37,2.3821291729686704,0.3553832963230164,1.5818586233185559,0.44488724726971574,74.6,0.46031746031746035,0.02857142857142857,0.02696308666457925,0.6759020906951791
VFL-MTL,123,38,2.372346734612938,0.3556714899898545,1.5724323299842151,0.44424291548690176,74.6,0.6825396825396826,0.047619047619047616,0.02696308666457925,0.6496496936298134
VFL-MTL,123,39,2.354999676952517,0.3563150694457496,1.5529643762402419,0.44572022387651894,74.7,0.5079365079365079,0.03125,0.02696308666457925,0.6835312171147228
VFL-MTL,123,40,2.383431252425279,0.3542229736723551,1.5840607600483467,0.4451475300924565,74.6,0.5238095238095238,0.03225806451612903,0.02696308666457925,0.6610401159203793
VFL-MTL,123,41,2.490737637853235,0.35167031777583485,1.6930983958205557,0.4459689213493006,74.4,0.6507936507936508,0.043478260869565216,0.02696308666457925,0.6709467439900515
VFL-MTL,123,42,2.3737519107213836,0.3544181166141014,1.5750428612639265,0.4442909391430335,74.6,0.6349206349206349,0.041666666666666664,0.02696308666457925,0.66096605754731
VFL-MTL,123,43,2.359543608456123,0.35213246384287267,1.5631493833976062,0.44426175467367096,74.7,0.4285714285714286,0.02702702702702703,0.02696308666457925,0.6532440414523356
VFL-MTL,123,44,2.350829797062447,0.35408867108143444,1.5519418813348786,0.4447992608799198,74.7,0.6190476190476191,0.04,0.02696308666457925,0.6701488697275881
VFL-MTL,123,45,2.3758067716427935,0.35270426186119636,1.578091828803706,0.44501067104378367,74.6,0.6984126984126984,0.05,0.02696308666457925,0.6478471768823003
VFL-MTL,123,46,2.379357430993057,0.3527307907740275,1.5825487850158195,0.444077870467814,74.6,0.6190476190476191,0.04,0.02696308666457925,0.6556118542250211
VFL-MTL,123,47,2.42200850858921,0.35481862009056214,1.6242639844010516,0.44292590433989115,74.7,0.6031746031746033,0.038461538461538464,0.02696308666457925,0.6671607113715267
VFL-MTL,123,48,2.3625173413656593,0.35105185513573933,1.5677955431666801,0.44366993555208534,74.6,0.6349206349206349,0.041666666666666664,0.02696308666457925,0.6776313214448432
VFL-MTL,123,49,2.353555953599573,0.35285623323142046,1.5575094290865146,0.4431902863145844,74.6,0.6190476190476191,0.04,0.02696308666457925,0.6364231756202584
VFL-MTL,123,50,2.3497338818340765,0.34858580357660124,1.5580629197562612,0.4430851483248114,74.7,0.5555555555555556,0.034482758620689655,0.02696308666457925,0.6598651394680273
VFL-MTL,7,1,2.9709877618929235,0.41095929950233395,2.077752097835386,0.4822763643129085,74.8,0.4444444444444444,0.027777777777777776,0.0,0.5296313943858084
VFL-MTL,7,2,2.906879671220857,0.3967675848947308,2.052450404903753,0.4576616701556415,74.6,0.31746031746031744,0.022727272727272728,0.014517265680056402,0.5779889516567085
VFL-MTL,7,3,2.8282512591137148,0.3922626523952174,1.9789412389925825,0.4570473774177272,74.5,0.3650793650793651,0.024390243902439025,0.010647705967667731,0.5880458174499567
VFL-MTL,7,4,2.9157158843870086,0.3920026313725526,2.0686367692016976,0.4550764858722687,74.7,0.2857142857142857,0.021739130434782608,0.008447504791651905,0.6406932797316598
VFL-MTL,7,5,2.8570049448711115,0.38619357565554174,2.017020302090218,0.45379107827093546,74.8,0.6031746031746033,0.038461538461538464,0.008447504791651905,0.6720140359380512
VFL-MTL,7,6,2.871518460715689,0.3870068409336292,2.0315647939356363,0.4529468206370749,74.7,0.23809523809523814,0.02040816326530612,0.027636026244283962,0.675155605036348
VFL-MTL,7,7,2.639287789662679,0.38383046943482346,1.801243731646034,0.45421358749149293,74.6,0.6031746031746033,0.038461538461538464,0.02696308666457925,0.6562214778306504
VFL-MTL,7,8,2.54522463558166,0.38265519013734367,1.7111278559134258,0.45144160418975643,74.6,0.7142857142857143,0.05263157894736842,0.02696308666457925,0.6553461316124993
VFL-MTL,7,9,2.4976084620002807,0.38233920943930866,1.6624789296126947,0.45279033058057955,74.4,0.7142857142857143,0.05263157894736842,0.02696308666457925,0.6410027099698434
VFL-MTL,7,10,2.481033075146559,0.3795124018579964,1.6496665177306509,0.4518541555579116,74.3,0.5396825396825398,0.03333333333333333,0.02696308666457925,0.65248732222427
VFL-MTL,7,11,2.529742816599404,0.3800204391401958,1.697301562239484,0.4524208174003818,74.0,0.4444444444444444,0.027777777777777776,0.008447504791651905,0.5869094970301248
VFL-MTL,7,12,2.4759488551597286,0.3789456782302236,1.6464776139918382,0.45052556584521036,73.7,0.7142857142857143,0.05263157894736842,0.02696308666457925,0.6679450012032767
VFL-MTL,7,13,2.4354539053226874,0.3764803487110913,1.6088831037040647,0.4500904521806453,73.8,0.8253968253968254,0.08333333333333333,0.02696308666457925,0.6344298821887654
VFL-MTL,7,14,2.466234866196547,0.37511670965004745,1.6430659827178087,0.44805216595409364,73.7,0.8095238095238095,0.07692307692307693,0.02696308666457925,0.617122517250338
VFL-MTL,7,15,2.4088462678397575,0.37429812235560844,1.5859287386018086,0.44861941923940085,73.6,0.7936507936507937,0.07142857142857142,0.02696308666457925,0.6456369831394436
VFL-MTL,7,16,2.425285781302103,0.3717986534281475,1.6039535776386415,0.4495335449048174,73.7,0.1428571428571429,0.01818181818181818,0.02696308666457925,0.6584312652783343
VFL-MTL,7,17,2.3976952777645453,0.37519631722593694,1.5741316758520234,0.44836728359625594,73.6,0.39682539682539686,0.02564102564102564,0.02696308666457925,0.6672846498274629
VFL-MTL,7,18,2.4004277000582315,0.3680762286350979,1.5837059205140525,0.4486455532108865,73.9,0.8412698412698413,0.09090909090909091,0.02696308666457925,0.6583008189124563
VFL-MTL,7,19,2.4039105206001095,0.3683457298249733,1.5862624276944293,0.44930234817954584,73.8,0.5079365079365079,0.03125,0.02696308666457925,0.6754392795930306
VFL-MTL,7,20,2.4188297550852704,0.3694632808125116,1.5998190263422525,0.4495474698582316,73.8,0.8253968253968254,0.08333333333333333,0.02696308666457925,0.6705130818094588
VFL-MTL,7,21,2.428964281469826,0.3667892692534904,1.6116071706864892,0.4505678495255912,73.7,0.6984126984126984,0.05,0.02696308666457925,0.6477028624888114
VFL-MTL,7,22,2.388462498905213,0.36562703683124326,1.5744339276135453,0.44840153227976665,73.9,0.8571428571428572,0.1,0.02696308666457925,0.6774563584574738
VFL-MTL,7,23,2.4057568321383096,0.3661574773429855,1.5901630612892834,0.4494363137376987,73.8,0.39682539682539686,0.02564102564102564,0.02696308666457925,0.6863244852580028
VFL-MTL,7,24,2.4829441279899784,0.3711370734906778,1.6636585704679412,0.44814848027578214,73.7,0.4126984126984127,0.02631578947368421,0.02696308666457925,0.6663631726478484
VFL-MTL,7,25,2.4313307196144165,0.3638985211529383,1.6196208717377205,0.4478113186068651,73.6,0.5555555555555556,0.034482758620689655,0.016646765470253566,0.6932653669122699
VFL-MTL,7,26,2.410784583750779,0.36415862734240245,1.5978299825172113,0.4487959791005142,73.6,0.5238095238095238,0.03225806451612903,0.02696308666457925,0.6629857331768388
VFL-MTL,7,27,2.3916181413138786,0.3614380408108719,1.5822490870468016,0.4479310095794802,73.5,0.5396825396825398,0.03333333333333333,0.008447504791651905,0.6661733105113994
VFL-MTL,7,28,2.427632091491203,0.3646992569774147,1.6143438767611495,0.4485889605390347,73.5,0.5714285714285714,0.03571428571428571,0.02696308666457925,0.6736454693769568
VFL-MTL,7,29,2.3811999917999516,0.36000257718369244,1.5726824756560287,0.4485149417466264,73.6,0.5396825396825398,0.03333333333333333,0.02696308666457925,0.6716807482479933
VFL-MTL,7,30,2.380468385975535,0.35809731980164844,1.5758527711154968,0.44651829639101415,73.5,0.6825396825396826,0.047619047619047616,0.02696308666457925,0.6884879643743936
VFL-MTL,7,31,2.401310914900245,0.3590785118380213,1.5948236773653728,0.44740872678717947,73.6,0.6190476190476191,0.04,0.02696308666457925,0.6806502323012296
VFL-MTL,7,32,2.379113057764565,0.35900738193252224,1.5739273957120694,0.44617827563751034,73.7,0.4444444444444444,0.027777777777777776,0.02696308666457925,0.6881520805724909
VFL-MTL,7,33,2.3722545809862092,0.3641567038811319,1.5616439144785812,0.44645396044583824,73.7,0.6507936507936508,0.043478260869565216,0.02696308666457925,0.699726868237397
VFL-MTL,7,34,2.3852816054491495,0.3589474166311869,1.5777385186373702,0.4485956803569949,73.8,0.3650793650793651,0.024390243902439025,0.016646765470253566,0.6530941068433325
VFL-MTL,7,35,2.3968808980492073,0.35898852154491395,1.5916595497751624,0.4462328138874798,73.8,0.7142857142857143,0.05263157894736842,0.02696308666457925,0.6819941473895437
VFL-MTL,7,36,2.3827086832465194,0.3568932290484266,1.5782219171524048,0.4475935275961713,73.8,0.6666666666666667,0.045454545454545456,0.02696308666457925,0.6675882809941897
VFL-MTL,7,37,2.3610381983160003,0.3557975426679704,1.5597277685878723,0.44551288887737245,73.7,0.6190476190476191,0.04,0.02696308666457925,0.6563150947339969
VFL-MTL,7,38,2.4897079855445923,0.3564553054852214,1.6862601274397315,0.44699255601177373,73.6,0.5555555555555556,0.034482758620689655,0.02696308666457925,0.689565065656394
VFL-MTL,7,39,2.3977175078740935,0.3595739881682202,1.591077734784382,0.44706578928280655,73.9,0.6825396825396826,0.047619047619047616,0.02696308666457925,0.6598740438112681
VFL-MTL,7,40,2.400412288138537,0.355467963267148,1.5992905696233113,0.4456537545211916,73.9,0.5396825396825398,0.03333333333333333,0.02696308666457925,0.6851021657620757
VFL-MTL,7,41,2.3796997632437606,0.35507688822785044,1.5788343863758614,0.4457884869439815,74.1,0.6666666666666667,0.045454545454545456,0.02696308666457925,0.6882514670259324
VFL-MTL,7,42,2.455258729981213,0.35279762187624364,1.655260331262418,0.44720077975009515,74.6,0.7301587301587302,0.05555555555555555,0.02696308666457925,0.6789350711767017
VFL-MTL,7,43,2.3778784003684192,0.35906094773028924,1.5728744665781658,0.4459429812140581,78.1,0.47619047619047616,0.029411764705882353,0.02696308666457925,0.6773443458955586
VFL-MTL,7,44,2.3800230413917602,0.35387451231964234,1.581484906072539,0.44466361912285407,74.6,0.6507936507936508,0.043478260869565216,0.02696308666457925,0.6663542727106433
VFL-MTL,7,45,2.355216995487368,0.356426400140049,1.5540700831064365,0.44472050957563447,74.2,0.5079365079365079,0.03125,0.02696308666457925,0.6677696499085887
VFL-MTL,7,46,2.3687166760607465,0.3548191424792375,1.568589189188267,0.445308355781121,74.1,0.7142857142857143,0.05263157894736842,0.02696308666457925,0.667198230263373
VFL-MTL,7,47,2.3643138428044512,0.3524121590019242,1.566416855750045,0.4454848206624752,73.9,0.6507936507936508,0.043478260869565216,0.02696308666457925,0.6650855086536368
VFL-MTL,7,48,2.3772398679237057,0.35114299681613115,1.5790091685163297,0.4470877022278018,73.9,0.5873015873015873,0.037037037037037035,0.02696308666457925,0.6830538815833379
VFL-MTL,7,49,2.433063390778332,0.3518473561701736,1.636804632055081,0.4444114061875072,73.8,0.5873015873015873,0.037037037037037035,0.02696308666457925,0.6718506321286224
VFL-MTL,7,50,2.384969132702525,0.35658449297998007,1.5826041107255269,0.44578053166226644,74.0,0.7142857142857143,0.05263157894736842,0.02696308666457925,0.6721061492876262
ST-IHM,42,1,0.4171491394924924,0.4171491394924924,2.345247299690557,0.739023459636099,74.1,0.15873015873015872,0.018518518518518517,0.0,0.5346715391656771
ST-IHM,42,2,0.397210075966711,0.397210075966711,2.354348727358066,0.7491997218713528,74.2,0.46031746031746035,0.02857142857142857,0.001814882032667886,0.5372709633258443
ST-IHM,42,3,0.38987180832924884,0.38987180832924884,2.3333559171940252,0.7408804878955935,74.0,0.25396825396825395,0.020833333333333332,0.0021141649048626032,0.5124797327712632
ST-IHM,42,4,0.38537226011598014,0.38537226011598014,2.332109724603048,0.744595908052553,74.1,0.4444444444444444,0.027777777777777776,0.1160814135540148,0.5173179251696802
ST-IHM,42,5,0.3833493069420016,0.3833493069420016,2.3399270840776647,0.7462025575521516,74.1,0.4126984126984127,0.02631578947368421,-0.009341870473391412,0.4966631094137423
ST-IHM,42,6,0.38129600809841624,0.38129600809841624,2.338695867274835,0.7484721061660022,74.1,0.8095238095238095,0.07692307692307693,-0.004747050047470447,0.4911414136350095
ST-IHM,42,7,0.38095400924605083,0.38095400924605083,2.337477273088161,0.7494891562112947,74.2,0.19047619047619047,0.019230769230769232,0.012613590126135943,0.4885709981170431
ST-IHM,42,8,0.3787364590216458,0.3787364590216458,2.3375830475876973,0.750945710069765,73.9,0.746031746031746,0.058823529411764705,-0.06321553011448477,0.44547573469543056
ST-IHM,42,9,0.37811039267032126,0.37811039267032126,2.3472811032116896,0.7548945119710473,74.2,0.4444444444444444,0.027777777777777776,-0.08312593330014928,0.4826561855252954
ST-IHM,42,10,0.3750502962649353,0.3750502962649353,2.344189174776155,0.7570402316930818,74.1,0.5079365079365079,0.03125,0.0045085662759242195,0.4608937567945788
ST-IHM,42,11,0.37226912367150067,0.37226912367150067,2.3472485484146492,0.7570603199121428,74.0,0.6666666666666667,0.045454545454545456,0.03865455038654553,0.4968885699443623
ST-IHM,42,12,0.3718010762600395,0.3718010762600395,2.3562831180851633,0.7578608631118526,73.9,0.7142857142857143,0.05263157894736842,0.005181347150259086,0.45990239707454633
ST-IHM,42,13,0.37773858822458156,0.37773858822458156,2.361341356261959,0.7601055890564027,74.1,0.4126984126984127,0.02631578947368421,-0.005444646098003547,0.4721214781000759
ST-IHM,42,14,0.37216548985097464,0.37216548985097464,2.368724177523357,0.7653150059343353,73.9,0.6825396825396826,0.047619047619047616,0.011060507482107962,0.4743934842038067
ST-IHM,42,15,0.3694913417585497,0.3694913417585497,2.3814855687986545,0.7689004002547846,74.1,0.746031746031746,0.058823529411764705,-0.04950992711736624,0.48578492712682353
ST-IHM,42,16,0.3659440449825147,0.3659440449825147,2.3825533312510667,0.7717924830390186,73.9,0.3650793650793651,0.024390243902439025,-0.056099071207430296,0.4522062583096777
ST-IHM,42,17,0.36726440985997516,0.36726440985997516,2.399038436936169,0.7748600186371222,74.0,0.6666666666666667,0.045454545454545456,0.006896551724137945,0.4668724047007955
ST-IHM,42,18,0.3652717091930591,0.3652717091930591,2.4043591061258702,0.7760718644149904,73.9,0.38095238095238093,0.025,-0.04950992711736624,0.46966647502622844
ST-IHM,42,19,0.36540543172902207,0.36540543172902207,2.4167358681438413,0.7824317497935721,73.9,0.6507936507936508,0.043478260869565216,-0.06562001717159327,0.4773248421147045
ST-IHM,42,20,0.3679661109922378,0.3679661109922378,2.4322381290963024,0.7874465768899375,73.8,0.7301587301587302,0.05555555555555555,0.03402012458073789,0.4916894676381505
ST-IHM,42,21,0.366119772559259,0.366119772559259,2.458454252258549,0.7945539631494661,73.8,0.6349206349206349,0.041666666666666664,0.0028483536515894192,0.4615463265862091
ST-IHM,42,22,0.3670264480075216,0.3670264480075216,2.4851872882222743,0.7984179738091259,73.8,0.5714285714285714,0.03571428571428571,0.008782340375029674,0.4466317753257322
ST-IHM,42,23,0.3654767651625765,0.3654767651625765,2.487282561092842,0.799393512853762,73.7,0.746031746031746,0.058823529411764705,-0.015381109718582753,0.4627296853665421
ST-IHM,42,24,0.36317300481524895,0.36317300481524895,2.5131220507427927,0.8066935999606683,73.8,0.46031746031746035,0.02857142857142857,-0.01794453507340954,0.4450009408396849
ST-IHM,42,25,0.36089154472196006,0.36089154472196006,2.549439162742801,0.8201473030617566,73.6,0.7301587301587302,0.05555555555555555,-0.14739703115199676,0.4535001691739944
ST-IHM,42,26,0.37466335672188583,0.37466335672188583,2.5560295116610643,0.8191259857115707,73.6,0.4444444444444444,0.027777777777777776,-0.0427771556550951,0.42550694478597034
ST-IHM,42,27,0.3671762326626274,0.3671762326626274,2.5471175453527186,0.819271721006409,73.7,0.7142857142857143,0.05263157894736842,0.029034789432382913,0.4723110779335903
ST-IHM,42,28,0.3616999173309745,0.3616999173309745,2.5417758817595195,0.8229478757555891,73.9,0.7301587301587302,0.05555555555555555,0.05045066136017795,0.456293940135347
ST-IHM,42,29,0.36440645303668046,0.36440645303668046,2.5419915478403974,0.8212888638178507,73.7,0.33333333333333337,0.023255813953488372,-0.03544211926938434,0.42655811110459996
